zip,county_name,2020_mean_fmr,2019_mean_fmr,2018_mean_fmr,2017_mean_fmr,2016_mean_fmr,2015_mean_fmr,2014_mean_fmr,2013_mean_fmr,2012_mean_fmr,2011_mean_fmr
77084,Harris County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77085,Harris County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77086,Harris County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77087,Harris County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77088,Harris County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77089,Harris County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77090,Harris County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77091,Harris County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77092,Harris County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77093,Harris County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77094,Harris County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77095,Harris County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77096,Harris County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77098,Harris County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77099,Harris County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77301,Montgomery County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77302,Montgomery County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77303,Montgomery County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77304,Montgomery County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77316,Montgomery County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77318,Montgomery County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77320,Walker County TX,984.6,998.8,991.2,1070.4,884,773.6,750.4,753.8,868.6,845.2
77331,San Jacinto County TX,748.8,738.2,735.6,715.2,688.2,985.4,1025.2,1046.2,1044.4,1037.8
77335,Polk County TX,777.4,798.8,820.2,811,772.6,725,716.2,703.8,659.2,607
77338,Harris County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77339,Harris County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77340,Walker County TX,984.6,998.8,991.2,1070.4,884,773.6,750.4,753.8,868.6,845.2
77345,Harris County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77346,Harris County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77351,Polk County TX,777.4,798.8,820.2,811,772.6,725,716.2,703.8,659.2,607
77354,Montgomery County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77355,Montgomery County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77356,Montgomery County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77357,Montgomery County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77358,Walker County TX,984.6,998.8,991.2,1070.4,884,773.6,750.4,753.8,868.6,845.2
77360,Polk County TX,777.4,798.8,820.2,811,772.6,725,716.2,703.8,659.2,607
77362,Montgomery County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77364,San Jacinto County TX,748.8,738.2,735.6,715.2,688.2,985.4,1025.2,1046.2,1044.4,1037.8
77365,Montgomery County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77371,San Jacinto County TX,748.8,738.2,735.6,715.2,688.2,985.4,1025.2,1046.2,1044.4,1037.8
77372,Montgomery County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77373,Harris County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77375,Harris County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77377,Harris County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77378,Montgomery County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77379,Harris County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77380,Montgomery County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77381,Montgomery County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77382,Montgomery County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77384,Montgomery County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77385,Montgomery County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77386,Montgomery County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77388,Harris County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77389,Harris County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77396,Harris County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77401,Harris County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77406,Fort Bend County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77407,Fort Bend County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77414,Matagorda County TX,837.4,845,827.4,819.2,772.2,763.4,783.2,761,755.2,680.6
77418,Austin County TX,1072.2,1115.6,1076.6,965.4,902.4,827,783.2,776.6,718.8,769.2
77420,Wharton County TX,827,864,839.6,832.8,755.4,671.6,702.8,721.6,712.6,641.2
77422,Brazoria County TX,1201.8,1220.6,1267.2,1111.8,989.6,940.4,932.2,949.4,866.4,825.6
77426,Washington County TX,963,972.6,924,934.2,824.2,765,754.4,860.8,853.4,789.2
77429,Harris County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77433,Harris County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77435,Wharton County TX,827,864,839.6,832.8,755.4,671.6,702.8,721.6,712.6,641.2
77437,Wharton County TX,827,864,839.6,832.8,755.4,671.6,702.8,721.6,712.6,641.2
77441,Fort Bend County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77447,Harris County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77449,Harris County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77450,Harris County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77457,Matagorda County TX,837.4,845,827.4,819.2,772.2,763.4,783.2,761,755.2,680.6
77459,Fort Bend County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77469,Fort Bend County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77471,Fort Bend County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77474,Austin County TX,1072.2,1115.6,1076.6,965.4,902.4,827,783.2,776.6,718.8,769.2
77477,Fort Bend County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77478,Fort Bend County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77479,Fort Bend County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77482,Matagorda County TX,837.4,845,827.4,819.2,772.2,763.4,783.2,761,755.2,680.6
77486,Brazoria County TX,1201.8,1220.6,1267.2,1111.8,989.6,940.4,932.2,949.4,866.4,825.6
77488,Wharton County TX,827,864,839.6,832.8,755.4,671.6,702.8,721.6,712.6,641.2
77489,Fort Bend County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77493,Harris County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77494,Fort Bend County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77498,Fort Bend County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77502,Harris County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77503,Harris County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77504,Harris County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77505,Harris County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77506,Harris County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77510,Galveston County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77511,Brazoria County TX,1201.8,1220.6,1267.2,1111.8,989.6,940.4,932.2,949.4,866.4,825.6
77514,Chambers County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77515,Brazoria County TX,1201.8,1220.6,1267.2,1111.8,989.6,940.4,932.2,949.4,866.4,825.6
77517,Galveston County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77518,Galveston County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77520,Harris County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77521,Harris County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77523,Chambers County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77530,Harris County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77531,Brazoria County TX,1201.8,1220.6,1267.2,1111.8,989.6,940.4,932.2,949.4,866.4,825.6
77532,Harris County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77534,Brazoria County TX,1201.8,1220.6,1267.2,1111.8,989.6,940.4,932.2,949.4,866.4,825.6
77536,Harris County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77539,Galveston County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77541,Brazoria County TX,1201.8,1220.6,1267.2,1111.8,989.6,940.4,932.2,949.4,866.4,825.6
77545,Fort Bend County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77546,Galveston County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77547,Harris County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77550,Galveston County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77551,Galveston County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77554,Galveston County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77562,Harris County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77563,Galveston County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77565,Galveston County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77566,Brazoria County TX,1201.8,1220.6,1267.2,1111.8,989.6,940.4,932.2,949.4,866.4,825.6
77568,Galveston County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77571,Harris County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77573,Galveston County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77577,Brazoria County TX,1201.8,1220.6,1267.2,1111.8,989.6,940.4,932.2,949.4,866.4,825.6
77578,Brazoria County TX,1201.8,1220.6,1267.2,1111.8,989.6,940.4,932.2,949.4,866.4,825.6
77581,Brazoria County TX,1201.8,1220.6,1267.2,1111.8,989.6,940.4,932.2,949.4,866.4,825.6
77583,Brazoria County TX,1201.8,1220.6,1267.2,1111.8,989.6,940.4,932.2,949.4,866.4,825.6
77584,Brazoria County TX,1201.8,1220.6,1267.2,1111.8,989.6,940.4,932.2,949.4,866.4,825.6
77586,Harris County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77587,Harris County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77590,Galveston County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77591,Galveston County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77598,Harris County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77611,Orange County TX,892.6,961.8,888,859.6,822.2,771.6,821.4,812.6,705.8,711.8
77612,Jasper County TX,805.2,803.6,816.2,792,785.4,725.8,736.8,686,647.2,634.4
77619,Jefferson County TX,892.6,961.8,888,859.6,822.2,771.6,821.4,812.6,705.8,711.8
77625,Hardin County TX,892.6,961.8,888,859.6,822.2,771.6,821.4,812.6,705.8,711.8
77627,Jefferson County TX,892.6,961.8,888,859.6,822.2,771.6,821.4,812.6,705.8,711.8
77630,Orange County TX,892.6,961.8,888,859.6,822.2,771.6,821.4,812.6,705.8,711.8
77632,Orange County TX,892.6,961.8,888,859.6,822.2,771.6,821.4,812.6,705.8,711.8
77640,Jefferson County TX,892.6,961.8,888,859.6,822.2,771.6,821.4,812.6,705.8,711.8
77642,Jefferson County TX,892.6,961.8,888,859.6,822.2,771.6,821.4,812.6,705.8,711.8
77650,Galveston County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77651,Jefferson County TX,892.6,961.8,888,859.6,822.2,771.6,821.4,812.6,705.8,711.8
77656,Hardin County TX,892.6,961.8,888,859.6,822.2,771.6,821.4,812.6,705.8,711.8
77657,Hardin County TX,892.6,961.8,888,859.6,822.2,771.6,821.4,812.6,705.8,711.8
77659,Hardin County TX,892.6,961.8,888,859.6,822.2,771.6,821.4,812.6,705.8,711.8
77662,Orange County TX,892.6,961.8,888,859.6,822.2,771.6,821.4,812.6,705.8,711.8
77663,Hardin County TX,892.6,961.8,888,859.6,822.2,771.6,821.4,812.6,705.8,711.8
77665,Chambers County TX,1238.6,1245.8,1201.8,1099.4,1069.2,985.4,1025.2,1046.2,1044.4,1037.8
77702,Jefferson County TX,892.6,961.8,888,859.6,822.2,771.6,821.4,812.6,705.8,711.8
77705,Jefferson County TX,892.6,961.8,888,859.6,822.2,771.6,821.4,812.6,705.8,711.8
77706,Jefferson County TX,892.6,961.8,888,859.6,822.2,771.6,821.4,812.6,705.8,711.8
77707,Jefferson County TX,892.6,961.8,888,859.6,822.2,771.6,821.4,812.6,705.8,711.8
77708,Jefferson County TX,892.6,961.8,888,859.6,822.2,771.6,821.4,812.6,705.8,711.8
77713,Jefferson County TX,892.6,961.8,888,859.6,822.2,771.6,821.4,812.6,705.8,711.8
77801,Brazos County TX,1082.2,1051,1047.8,977.4,983.6,930.8,1006.2,970.2,760.2,862.4
77802,Brazos County TX,1082.2,1051,1047.8,977.4,983.6,930.8,1006.2,970.2,760.2,862.4
77803,Brazos County TX,1082.2,1051,1047.8,977.4,983.6,930.8,1006.2,970.2,760.2,862.4
77807,Brazos County TX,1082.2,1051,1047.8,977.4,983.6,930.8,1006.2,970.2,760.2,862.4
77808,Brazos County TX,1082.2,1051,1047.8,977.4,983.6,930.8,1006.2,970.2,760.2,862.4
77833,Washington County TX,963,972.6,924,934.2,824.2,765,754.4,860.8,853.4,789.2
77835,Washington County TX,963,972.6,924,934.2,824.2,765,754.4,860.8,853.4,789.2
77836,Burleson County TX,1082.2,1051,1047.8,977.4,983.6,930.8,1006.2,970.2,760.2,862.4
77840,Brazos County TX,1082.2,1051,1047.8,977.4,983.6,930.8,1006.2,970.2,760.2,862.4
77845,Brazos County TX,1082.2,1051,1047.8,977.4,983.6,930.8,1006.2,970.2,760.2,862.4
77856,Robertson County TX,1082.2,1051,1047.8,977.4,983.6,930.8,1006.2,970.2,760.2,862.4
77859,Robertson County TX,1082.2,1051,1047.8,977.4,983.6,930.8,1006.2,970.2,760.2,862.4
77864,Madison County TX,869.4,827.6,752.8,776,728.2,707.8,701.2,689,625.8,691.4
77871,Leon County TX,759.2,755,747.4,732.8,710.6,685.2,695,672.4,652.8,691.4
77879,Burleson County TX,1082.2,1051,1047.8,977.4,983.6,930.8,1006.2,970.2,760.2,862.4
77901,Victoria County TX,1049.8,1003.2,966.8,989.8,932,797.4,785.4,774.8,753,747.8
77904,Victoria County TX,1049.8,1003.2,966.8,989.8,932,797.4,785.4,774.8,753,747.8
77905,Victoria County TX,1049.8,1003.2,966.8,989.8,932,797.4,785.4,774.8,753,747.8
77957,Jackson County TX,882.8,881,885.4,890.8,813.8,795.4,828.2,751.2,725.4,651
77963,Goliad County TX,1049.8,1003.2,966.8,989.8,932,797.4,785.4,774.8,753,747.8
77964,Lavaca County TX,772.4,777,753.2,737.8,729.2,676.4,670,658.4,626,637.8
77968,Victoria County TX,1049.8,1003.2,966.8,989.8,932,797.4,785.4,774.8,753,747.8
77975,Lavaca County TX,772.4,777,753.2,737.8,729.2,676.4,670,658.4,626,637.8
77979,Calhoun County TX,893.4,931.4,948.2,926,846.6,756,751.6,718.8,716.4,691.6
77982,Calhoun County TX,893.4,931.4,948.2,926,846.6,756,751.6,718.8,716.4,691.6
77983,Calhoun County TX,893.4,931.4,948.2,926,846.6,756,751.6,718.8,716.4,691.6
77984,Lavaca County TX,772.4,777,753.2,737.8,729.2,676.4,670,658.4,626,637.8
77995,Lavaca County TX,772.4,777,753.2,737.8,729.2,676.4,670,658.4,626,637.8
78003,Bandera County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
78006,Kendall County TX,1341.6,1332.6,1253.8,1236.8,1165,1070.6,965.6,1043.2,935,1059.6
78013,Kendall County TX,1341.6,1332.6,1253.8,1236.8,1165,1070.6,965.6,1043.2,935,1059.6
78015,Bexar County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
78016,Medina County TX,872.4,870.8,837.6,771.8,718.2,690.4,714.4,713.2,639.2,759.4
78017,Frio County TX,787.4,811.6,784.4,743.2,730.8,745.4,738.4,725.6,614.8,751.6
78023,Bexar County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
78025,Kerr County TX,913.4,934.2,888.2,926.6,893.8,861.8,852.4,885.8,835.8,776
78028,Kerr County TX,913.4,934.2,888.2,926.6,893.8,861.8,852.4,885.8,835.8,776
78040,Webb County TX,931.4,926.8,845.8,873,797,809.2,809.2,766.6,782.2,757.2
78041,Webb County TX,931.4,926.8,845.8,873,797,809.2,809.2,766.6,782.2,757.2
78043,Webb County TX,931.4,926.8,845.8,873,797,809.2,809.2,766.6,782.2,757.2
78045,Webb County TX,931.4,926.8,845.8,873,797,809.2,809.2,766.6,782.2,757.2
78056,Medina County TX,872.4,870.8,837.6,771.8,718.2,690.4,714.4,713.2,639.2,759.4
78061,Frio County TX,787.4,811.6,784.4,743.2,730.8,745.4,738.4,725.6,614.8,751.6
78063,Bandera County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
78070,Comal County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
78101,Bexar County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
78102,Bee County TX,959.2,965,905.2,926,820.2,758.6,757.4,735.6,672.6,656
78108,Guadalupe County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
78109,Bexar County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
78112,Bexar County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
78114,Wilson County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
78119,Karnes County TX,809.2,800,744.2,771.2,754.2,758.2,751.2,738.2,610.8,622.6
78121,Wilson County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
78123,Guadalupe County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
78130,Comal County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
78132,Comal County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
78133,Comal County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
78147,Wilson County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
78148,Bexar County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
78154,Guadalupe County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
78155,Guadalupe County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
78160,Wilson County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
78163,Comal County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
78164,DeWitt County TX,800.8,782.2,763.4,770.6,740.6,664.8,658.6,647.4,610.4,621.8
78201,Bexar County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
78204,Bexar County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
78207,Bexar County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
78209,Bexar County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
78210,Bexar County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
78211,Bexar County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
78212,Bexar County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
78213,Bexar County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
78214,Bexar County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
78216,Bexar County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
78217,Bexar County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
78218,Bexar County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
78219,Bexar County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
78220,Bexar County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
78221,Bexar County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
78222,Bexar County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
78223,Bexar County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
78224,Bexar County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
78225,Bexar County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
78226,Bexar County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
78227,Bexar County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
78228,Bexar County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
78229,Bexar County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
78230,Bexar County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
78231,Bexar County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
78232,Bexar County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
78233,Bexar County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
78238,Bexar County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
78239,Bexar County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
78240,Bexar County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
78242,Bexar County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
78244,Bexar County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
78245,Bexar County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
78247,Bexar County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
78248,Bexar County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
78249,Bexar County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
78250,Bexar County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
78251,Bexar County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
78252,Bexar County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
78253,Bexar County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
78254,Bexar County TX,1133.4,1130,1075.2,1031.4,983.4,900.4,885,898.2,820,908.4
